Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
0653_063,0.062362488413200655,0.037873797370519914,0,0.3025038802060396,0.0007,0.07005378810976905,0.033707672121223865,0,0.0010302683224166827,0,0.10517465168229619,0.03929222001533282,0.3246138525635503,0.0028181323012891977,0,0.0008,0,0.002577813179478662,0.016462904086736996,0,0,0,0,0.6709803706252937,0.7505189604910582
0763_176,0.026126332916828244,0.011406563505734553,0,0.3270467394507726,0,0.052319192709409226,0.031695124131127225,0,0.007264832260446437,0,0.035305938824025225,0.12883441576599244,0.3392172268904905,0,0,0.00900140944657001,0,0.0039430023509894946,0,0.002897925125633378,0,0.024928585779550705,0,0.7470872620445828,0.6843326605172304
1032_166,0.04281833044422484,0.009892798439114931,0,0.15652611998017638,0.09144664601571487,0.07733120540854853,0,0,0.016578189029556892,0,0.08482801584038147,0.05633230352945374,0.4369708724541324,0,0,0.0028498180951464012,0,0.0002,0.022949050749217655,0,0,0.00128845568597133,0,0.7571310575555278,0.6840281356581795
1073_132,0,0.020795498229062633,0.0002,0.2201866189695931,0.01954950239713427,0.09270069950275518,0.008657621336601222,0,0.0009,0.03388748826883922,0.08461430705297314,0.0955819858237602,0.3974390346979102,0,0,0.016346186543675412,0,0.0037234384788198092,0.005347584634357939,0,0,0,0,0.8161843270377228,0.6208126413185492
1854_192,0,0.014813519368570954,0,0.3715544687382304,0,0,0.020262392976362224,0,0,0.05266086199732998,0.025671098542722533,0.05190703323468371,0.4308946654757126,0,0,0.0042257825868508535,0,0.0024759440250546215,0.02502436187199422,0,0,0.0005,0,0.7329934488108114,0.6942303965413908
2781_227,0.0007,0.008357708250102309,0,0.2334101945238438,0.04733231010465072,0.029619836650722094,0.028320466874851607,0,0.0014354453157916518,0,0.2033676944938898,0.046009067945591765,0.3872419756629841,0.0002,0,0.0018079025066997732,0,0.0006,0.011015973196595566,0,0,0.0006,0,0.7775595259913658,0.6508976301171353
1437_156,0,0,0,0.47121433172076144,0,0,0.029424091722441235,0,0,0,0.21257199859713202,0.04488850836325924,0.22052219330568404,0,0,0.007233806998198757,0,0.0018124865268750305,0.01233258276564829,0,0,0,0,0.8079828431087095,0.6018269747434202
2270_205,0.010627024801480759,0.0126776773819196,0,0.47146998820213987,0,0,0.0001,0,0.0016134005748983618,0,0.06472400064672089,0.1333916502154689,0.2878319856508093,0.005458562714433703,0,0.0014631267721503958,0,0,0,0.01064778364133004,0,0,0,0.8031288160645625,0.6163543012892597
1606_117,0.029322644790662947,0.026059310961047577,0,0.21702613436275126,0.06437080157520687,0.15428512416458923,0,0,0.0018478854657237912,0.08241124668777353,0.09206743555933294,0.055772385687540255,0.2709646630697506,0,0,0.0021622570243673843,0,0.0008,0.0028787105855844057,0,0,0,0,0.7633939009802271,0.6679718428322017
1907_196,0.045972569455954286,0.01489624672297262,0.0018974050062770874,0.2958804152228583,0,0.058970177441517384,0.013497517172777236,0,0.030480146458251253,0.03376537194587899,0.1204060510616338,0.02804960422364059,0.35395382353021093,0,0,0,0,0.0007,0.001533247068311738,0,0,0,0,0.7641035380843257,0.6701130246021227
